rst, clk, count, bit_count, data_in[count], sdi, data_out, waddr, write_en, send, settings
0, 0,    0,   0,   1, 0,   x,   x, x, 0, 0000
0, 0,    0,   0,   1, 0,   x,   x, x, 0, 0000
0, 0,    0,   0,   1, 0,   x,   x, x, 0, 0000
1, 0,    0,   0,   1, 0,   x,   x, x, 0, 0000
1, 1,    0,   0,   1, 0,   x,   x, x, 0, 0000
1, 1,    0,   0,   1, 0,   0,   0, 0, 0, 0000
1, 1,    0,   0,   1, 0,   0,   0, 0, 0, 0000
1, 1,    0,   0,   1, 0,   0,   0, 0, 0, 0000
1, 1,    0,   0,   1, 0,   0,   0, 0, 0, 0000
1, 0,    0,   0,   1, 0,   0,   0, 0, 0, 0000
1, 0,    0,   0,   1, 0,   0,   0, 0, 0, 0000
1, 0,    0,   0,   1, 0,   0,   0, 0, 0, 0000
1, 0,    0,   0,   1, 0,   0,   0, 0, 0, 0000
1, 0,    0,   0,   1, 0,   0,   0, 0, 0, 0000
1, 1,    0,   0,   1, 0,   0,   0, 0, 0, 0000
1, 1,    0,   0,   1, 0,   0,   0, 0, 0, 0000
1, 1,    0,   0,   1, 0,   0,   0, 0, 0, 0000
1, 1,    0,   0,   1, 0,   0,   0, 0, 0, 0000
1, 1,    0,   0,   1, 0,   0,   0, 0, 0, 0000
1, 0,    0,   0,   1, 0,   0,   0, 0, 0, 0000
0, 0,    0,   0,   1, 0,   0,   0, 0, 0, 0000
0, 0,    0,   0,   1, 0,   0,   0, 0, 0, 0000
0, 0,    0,   0,   1, 0,   0,   0, 0, 0, 0000
0, 0,    0,   0,   1, 0,   0,   0, 0, 0, 0000
0, 1,    0,   0,   1, 0,   0,   0, 0, 0, 0000
0, 1,    0,   0,   1, 0,   0,   0, 0, 0, 0000
0, 1,    0,   0,   1, 0,   0,   0, 0, 0, 0000
0, 1,    0,   0,   1, 0,   0,   0, 0, 0, 0000
0, 1,    0,   0,   1, 0,   0,   0, 0, 0, 0000
0, 0,    0,   0,   1, 0,   0,   0, 0, 0, 0000
0, 0,    0,   1,   1, 0,   0,   0, 0, 0, 0000
0, 0,    0,   1,   1, 0,   0,   0, 0, 0, 0000
0, 0,    0,   1,   1, 0,   0,   0, 0, 0, 0000
0, 0,    0,   1,   1, 0,   0,   0, 0, 0, 0000
0, 1,    0,   1,   1, 0,   0,   0, 0, 0, 0000
0, 1,    0,   1,   1, 0,   0,   0, 0, 0, 0000
0, 1,    0,   1,   1, 0,   0,   0, 0, 0, 0000
0, 1,    0,   1,   1, 0,   0,   0, 0, 0, 0000
0, 1,    0,   1,   1, 0,   0,   0, 0, 0, 0000
0, 0,    0,   1,   1, 0,   0,   0, 0, 0, 0000
0, 0,    0,   2,   1, 0,   0,   0, 0, 0, 0000
0, 0,    0,   2,   1, 0,   0,   0, 0, 0, 0000
0, 0,    0,   2,   1, 0,   0,   0, 0, 0, 0000
0, 0,    0,   2,   1, 0,   0,   0, 0, 0, 0000
0, 1,    0,   2,   1, 0,   0,   0, 0, 0, 0000
0, 1,    0,   2,   1, 0,   0,   0, 0, 0, 0000
0, 1,    0,   2,   1, 0,   0,   0, 0, 0, 0000
0, 1,    0,   2,   1, 0,   0,   0, 0, 0, 0000
0, 1,    0,   2,   1, 0,   0,   0, 0, 0, 0000
0, 0,    0,   2,   1, 0,   0,   0, 0, 0, 0000
0, 0,    0,   3,   1, 0,   0,   0, 0, 0, 0000
0, 0,    0,   3,   1, 0,   0,   0, 0, 0, 0000
0, 0,    0,   3,   1, 0,   0,   0, 0, 0, 0000
0, 0,    0,   3,   1, 0,   0,   0, 0, 0, 0000
0, 1,    0,   3,   1, 0,   0,   0, 0, 0, 0000
0, 1,    0,   3,   1, 0,   0,   0, 0, 0, 0000
0, 1,    0,   3,   1, 0,   0,   0, 0, 0, 0000
0, 1,    0,   3,   1, 0,   0,   0, 0, 0, 0000
0, 1,    0,   3,   1, 0,   0,   0, 0, 0, 0000
0, 0,    0,   3,   1, 0,   0,   0, 0, 0, 0000
0, 0,    0,   4,   1, 0,   0,   0, 0, 0, 0000
0, 0,    0,   4,   1, 0,   0,   0, 0, 0, 0000
0, 0,    0,   4,   1, 0,   0,   0, 0, 0, 0000
0, 0,    0,   4,   1, 0,   0,   0, 0, 0, 0000
0, 1,    0,   4,   1, 0,   0,   0, 0, 0, 0000
0, 1,    0,   4,   1, 0,   0,   0, 0, 0, 0000
0, 1,    0,   4,   1, 0,   0,   0, 0, 0, 0000
0, 1,    0,   4,   1, 0,   0,   0, 0, 0, 0000
0, 1,    0,   4,   1, 0,   0,   0, 0, 0, 0000
0, 0,    0,   4,   1, 0,   0,   0, 0, 0, 0000
0, 0,    0,   5,   1, 0,   0,   0, 0, 0, 0000
0, 0,    0,   5,   1, 0,   0,   0, 0, 0, 0000
0, 0,    0,   5,   1, 0,   0,   0, 0, 0, 0000
0, 0,    0,   5,   1, 0,   0,   0, 0, 0, 0000
0, 1,    0,   5,   1, 0,   0,   0, 0, 0, 0000
0, 1,    0,   5,   1, 0,   0,   0, 0, 0, 0000
0, 1,    0,   5,   1, 0,   0,   0, 0, 0, 0000
0, 1,    0,   5,   1, 0,   0,   0, 0, 0, 0000
0, 1,    0,   5,   1, 0,   0,   0, 0, 0, 0000
0, 0,    0,   5,   1, 0,   0,   0, 0, 0, 0000
0, 0,    0,   6,   1, 0,   0,   0, 0, 0, 0000
0, 0,    0,   6,   1, 0,   0,   0, 0, 0, 0000
0, 0,    0,   6,   1, 0,   0,   0, 0, 0, 0000
0, 0,    0,   6,   1, 0,   0,   0, 0, 0, 0000
0, 1,    0,   6,   1, 0,   0,   0, 0, 0, 0000
0, 1,    0,   6,   1, 0,   0,   0, 0, 0, 0000
0, 1,    0,   6,   1, 0,   0,   0, 0, 0, 0000
0, 1,    0,   6,   1, 0,   0,   0, 0, 0, 0000
0, 1,    0,   6,   1, 0,   0,   0, 0, 0, 0000
0, 0,    0,   6,   1, 0,   0,   0, 0, 0, 0000
0, 0,    0,   7,   1, 1,   0,   0, 0, 0, 0000
0, 0,    0,   7,   1, 1,   0,   0, 0, 0, 0000
0, 0,    0,   7,   1, 1,   0,   0, 0, 0, 0000
0, 0,    0,   7,   1, 1,   0,   0, 0, 0, 0000
0, 1,    0,   7,   1, 1,   0,   0, 0, 0, 0000
0, 1,    0,   7,   1, 1,   0,   0, 0, 0, 0000
0, 1,    0,   7,   1, 1,   0,   0, 0, 0, 0000
0, 1,    0,   7,   1, 1,   0,   0, 0, 0, 0000
0, 1,    0,   7,   1, 1,   0,   0, 0, 0, 0000
0, 0,    0,   7,   1, 1,   0,   0, 0, 0, 0000
0, 0,    1,   0,   7, 0,   0,   0, 0, 0, 0000
0, 0,    1,   0,   7, 0,   0,   0, 0, 0, 0000
0, 0,    1,   0,   7, 0,   0,   0, 0, 0, 0000
0, 0,    1,   0,   7, 0,   0,   0, 0, 0, 0000
0, 1,    1,   0,   7, 0,   0,   0, 0, 0, 0000
0, 1,    1,   0,   7, 0,   0,   0, 0, 0, 0000
0, 1,    1,   0,   7, 0,   0,   0, 0, 0, 0000
0, 1,    1,   0,   7, 0,   0,   0, 0, 0, 0000
0, 1,    1,   0,   7, 0,   0,   0, 0, 0, 0000
0, 0,    1,   0,   7, 0,   0,   0, 0, 0, 0000
0, 0,    1,   1,   7, 0,   0,   0, 0, 0, 0000
0, 0,    1,   1,   7, 0,   0,   0, 0, 0, 0000
0, 0,    1,   1,   7, 0,   0,   0, 0, 0, 0000
0, 0,    1,   1,   7, 0,   0,   0, 0, 0, 0000
0, 1,    1,   1,   7, 0,   0,   0, 0, 0, 0000
0, 1,    1,   1,   7, 0,   0,   0, 0, 0, 0000
0, 1,    1,   1,   7, 0,   0,   0, 0, 0, 0000
0, 1,    1,   1,   7, 0,   0,   0, 0, 0, 0000
0, 1,    1,   1,   7, 0,   0,   0, 0, 0, 0000
0, 0,    1,   1,   7, 0,   0,   0, 0, 0, 0000
0, 0,    1,   2,   7, 0,   0,   0, 0, 0, 0000
0, 0,    1,   2,   7, 0,   0,   0, 0, 0, 0000
0, 0,    1,   2,   7, 0,   0,   0, 0, 0, 0000
0, 0,    1,   2,   7, 0,   0,   0, 0, 0, 0000
0, 1,    1,   2,   7, 0,   0,   0, 0, 0, 0000
0, 1,    1,   2,   7, 0,   0,   0, 0, 0, 0000
0, 1,    1,   2,   7, 0,   0,   0, 0, 0, 0000
0, 1,    1,   2,   7, 0,   0,   0, 0, 0, 0000
0, 1,    1,   2,   7, 0,   0,   0, 0, 0, 0000
0, 0,    1,   2,   7, 0,   0,   0, 0, 0, 0000
0, 0,    1,   3,   7, 0,   0,   0, 0, 0, 0000
0, 0,    1,   3,   7, 0,   0,   0, 0, 0, 0000
0, 0,    1,   3,   7, 0,   0,   0, 0, 0, 0000
0, 0,    1,   3,   7, 0,   0,   0, 0, 0, 0000
0, 1,    1,   3,   7, 0,   0,   0, 0, 0, 0000
0, 1,    1,   3,   7, 0,   0,   0, 0, 0, 0000
0, 1,    1,   3,   7, 0,   0,   0, 0, 0, 0000
0, 1,    1,   3,   7, 0,   0,   0, 0, 0, 0000
0, 1,    1,   3,   7, 0,   0,   0, 0, 0, 0000
0, 0,    1,   3,   7, 0,   0,   0, 0, 0, 0000
0, 0,    1,   4,   7, 0,   0,   0, 0, 0, 0000
0, 0,    1,   4,   7, 0,   0,   0, 0, 0, 0000
0, 0,    1,   4,   7, 0,   0,   0, 0, 0, 0000
0, 0,    1,   4,   7, 0,   0,   0, 0, 0, 0000
0, 1,    1,   4,   7, 0,   0,   0, 0, 0, 0000
0, 1,    1,   4,   7, 0,   0,   0, 0, 0, 0000
0, 1,    1,   4,   7, 0,   0,   0, 0, 0, 0000
0, 1,    1,   4,   7, 0,   0,   0, 0, 0, 0000
0, 1,    1,   4,   7, 0,   0,   0, 0, 0, 0000
0, 0,    1,   4,   7, 0,   0,   0, 0, 0, 0000
0, 0,    1,   5,   7, 1,   0,   0, 0, 0, 0000
0, 0,    1,   5,   7, 1,   0,   0, 0, 0, 0000
0, 0,    1,   5,   7, 1,   0,   0, 0, 0, 0000
0, 0,    1,   5,   7, 1,   0,   0, 0, 0, 0000
0, 1,    1,   5,   7, 1,   0,   0, 0, 0, 0000
0, 1,    1,   5,   7, 1,   0,   0, 0, 0, 0000
0, 1,    1,   5,   7, 1,   0,   0, 0, 0, 0000
0, 1,    1,   5,   7, 1,   0,   0, 0, 0, 0000
0, 1,    1,   5,   7, 1,   0,   0, 0, 0, 0000
0, 0,    1,   5,   7, 1,   0,   0, 0, 0, 0000
0, 0,    1,   6,   7, 1,   0,   0, 0, 0, 0000
0, 0,    1,   6,   7, 1,   0,   0, 0, 0, 0000
0, 0,    1,   6,   7, 1,   0,   0, 0, 0, 0000
0, 0,    1,   6,   7, 1,   0,   0, 0, 0, 0000
0, 1,    1,   6,   7, 1,   0,   0, 0, 0, 0000
0, 1,    1,   6,   7, 1,   0,   0, 0, 0, 0000
0, 1,    1,   6,   7, 1,   0,   0, 0, 0, 0000
0, 1,    1,   6,   7, 1,   0,   0, 0, 0, 0000
0, 1,    1,   6,   7, 1,   0,   0, 0, 0, 0000
0, 0,    1,   6,   7, 1,   0,   0, 0, 0, 0000
0, 0,    1,   7,   7, 1,   0,   0, 0, 0, 0000
0, 0,    1,   7,   7, 1,   0,   0, 0, 0, 0000
0, 0,    1,   7,   7, 1,   0,   0, 0, 0, 0000
0, 0,    1,   7,   7, 1,   0,   0, 0, 0, 0000
0, 1,    1,   7,   7, 1,   0,   0, 0, 0, 0000
0, 1,    1,   7,   7, 1,   0,   0, 0, 0, 0000
0, 1,    1,   7,   7, 1,   0,   0, 0, 0, 0000
0, 1,    1,   7,   7, 1,   0,   0, 0, 0, 0000
0, 1,    1,   7,   7, 1,   0,   0, 0, 0, 0000
0, 0,    1,   7,   7, 1,   0,   0, 0, 0, 0000
0, 0,    2,   0, 161, 1,   0,   0, 0, 0, 0000
0, 0,    2,   0, 161, 1,   0,   0, 0, 0, 0000
0, 0,    2,   0, 161, 1,   0,   0, 0, 0, 0000
0, 0,    2,   0, 161, 1,   0,   0, 0, 0, 0000
0, 1,    2,   0, 161, 1,   0,   0, 0, 0, 0000
0, 1,    2,   0, 161, 1,   7,   0, 1, 0, 0000
0, 1,    2,   0, 161, 1,   7,   0, 1, 0, 0000
0, 1,    2,   0, 161, 1,   7,   0, 1, 0, 0000
0, 1,    2,   0, 161, 1,   7,   0, 1, 0, 0000
0, 0,    2,   0, 161, 1,   7,   0, 1, 0, 0000
0, 0,    2,   1, 161, 0,   7,   0, 1, 0, 0000
0, 0,    2,   1, 161, 0,   7,   0, 1, 0, 0000
0, 0,    2,   1, 161, 0,   7,   0, 1, 0, 0000
0, 0,    2,   1, 161, 0,   7,   0, 1, 0, 0000
0, 1,    2,   1, 161, 0,   7,   0, 1, 0, 0000
0, 1,    2,   1, 161, 0,   7,   1, 0, 0, 0000
0, 1,    2,   1, 161, 0,   7,   1, 0, 0, 0000
0, 1,    2,   1, 161, 0,   7,   1, 0, 0, 0000
0, 1,    2,   1, 161, 0,   7,   1, 0, 0, 0000
0, 0,    2,   1, 161, 0,   7,   1, 0, 0, 0000
0, 0,    2,   2, 161, 1,   7,   1, 0, 0, 0000
0, 0,    2,   2, 161, 1,   7,   1, 0, 0, 0000
0, 0,    2,   2, 161, 1,   7,   1, 0, 0, 0000
0, 0,    2,   2, 161, 1,   7,   1, 0, 0, 0000
0, 1,    2,   2, 161, 1,   7,   1, 0, 0, 0000
0, 1,    2,   2, 161, 1,   7,   1, 0, 0, 0000
0, 1,    2,   2, 161, 1,   7,   1, 0, 0, 0000
0, 1,    2,   2, 161, 1,   7,   1, 0, 0, 0000
0, 1,    2,   2, 161, 1,   7,   1, 0, 0, 0000
0, 0,    2,   2, 161, 1,   7,   1, 0, 0, 0000
0, 0,    2,   3, 161, 0,   7,   1, 0, 0, 0000
0, 0,    2,   3, 161, 0,   7,   1, 0, 0, 0000
0, 0,    2,   3, 161, 0,   7,   1, 0, 0, 0000
0, 0,    2,   3, 161, 0,   7,   1, 0, 0, 0000
0, 1,    2,   3, 161, 0,   7,   1, 0, 0, 0000
0, 1,    2,   3, 161, 0,   7,   1, 0, 0, 0000
0, 1,    2,   3, 161, 0,   7,   1, 0, 0, 0000
0, 1,    2,   3, 161, 0,   7,   1, 0, 0, 0000
0, 1,    2,   3, 161, 0,   7,   1, 0, 0, 0000
0, 0,    2,   3, 161, 0,   7,   1, 0, 0, 0000
0, 0,    2,   4, 161, 0,   7,   1, 0, 0, 0000
0, 0,    2,   4, 161, 0,   7,   1, 0, 0, 0000
0, 0,    2,   4, 161, 0,   7,   1, 0, 0, 0000
0, 0,    2,   4, 161, 0,   7,   1, 0, 0, 0000
0, 1,    2,   4, 161, 0,   7,   1, 0, 0, 0000
0, 1,    2,   4, 161, 0,   7,   1, 0, 0, 0000
0, 1,    2,   4, 161, 0,   7,   1, 0, 0, 0000
0, 1,    2,   4, 161, 0,   7,   1, 0, 0, 0000
0, 1,    2,   4, 161, 0,   7,   1, 0, 0, 0000
0, 0,    2,   4, 161, 0,   7,   1, 0, 0, 0000
0, 0,    2,   5, 161, 0,   7,   1, 0, 0, 0000
0, 0,    2,   5, 161, 0,   7,   1, 0, 0, 0000
0, 0,    2,   5, 161, 0,   7,   1, 0, 0, 0000
0, 0,    2,   5, 161, 0,   7,   1, 0, 0, 0000
0, 1,    2,   5, 161, 0,   7,   1, 0, 0, 0000
0, 1,    2,   5, 161, 0,   7,   1, 0, 0, 0000
0, 1,    2,   5, 161, 0,   7,   1, 0, 0, 0000
0, 1,    2,   5, 161, 0,   7,   1, 0, 0, 0000
0, 1,    2,   5, 161, 0,   7,   1, 0, 0, 0000
0, 0,    2,   5, 161, 0,   7,   1, 0, 0, 0000
0, 0,    2,   6, 161, 0,   7,   1, 0, 0, 0000
0, 0,    2,   6, 161, 0,   7,   1, 0, 0, 0000
0, 0,    2,   6, 161, 0,   7,   1, 0, 0, 0000
0, 0,    2,   6, 161, 0,   7,   1, 0, 0, 0000
0, 1,    2,   6, 161, 0,   7,   1, 0, 0, 0000
0, 1,    2,   6, 161, 0,   7,   1, 0, 0, 0000
0, 1,    2,   6, 161, 0,   7,   1, 0, 0, 0000
0, 1,    2,   6, 161, 0,   7,   1, 0, 0, 0000
0, 1,    2,   6, 161, 0,   7,   1, 0, 0, 0000
0, 0,    2,   6, 161, 0,   7,   1, 0, 0, 0000
0, 0,    2,   7, 161, 1,   7,   1, 0, 0, 0000
0, 0,    2,   7, 161, 1,   7,   1, 0, 0, 0000
0, 0,    2,   7, 161, 1,   7,   1, 0, 0, 0000
0, 0,    2,   7, 161, 1,   7,   1, 0, 0, 0000
0, 1,    2,   7, 161, 1,   7,   1, 0, 0, 0000
0, 1,    2,   7, 161, 1,   7,   1, 0, 0, 0000
0, 1,    2,   7, 161, 1,   7,   1, 0, 0, 0000
0, 1,    2,   7, 161, 1,   7,   1, 0, 0, 0000
0, 1,    2,   7, 161, 1,   7,   1, 0, 0, 0000
0, 0,    2,   7, 161, 1,   7,   1, 0, 0, 0000
0, 0,    3,   0, 156, 1,   7,   1, 0, 0, 0000
0, 0,    3,   0, 156, 1,   7,   1, 0, 0, 0000
0, 0,    3,   0, 156, 1,   7,   1, 0, 0, 0000
0, 0,    3,   0, 156, 1,   7,   1, 0, 0, 0000
0, 1,    3,   0, 156, 1,   7,   1, 0, 0, 0000
0, 1,    3,   0, 156, 1, 161,   1, 1, 0, 0000
0, 1,    3,   0, 156, 1, 161,   1, 1, 0, 0000
0, 1,    3,   0, 156, 1, 161,   1, 1, 0, 0000
0, 1,    3,   0, 156, 1, 161,   1, 1, 0, 0000
0, 0,    3,   0, 156, 1, 161,   1, 1, 0, 0000
0, 0,    3,   1, 156, 0, 161,   1, 1, 0, 0000
0, 0,    3,   1, 156, 0, 161,   1, 1, 0, 0000
0, 0,    3,   1, 156, 0, 161,   1, 1, 0, 0000
0, 0,    3,   1, 156, 0, 161,   1, 1, 0, 0000
0, 1,    3,   1, 156, 0, 161,   1, 1, 0, 0000
0, 1,    3,   1, 156, 0, 161,   2, 0, 0, 0000
0, 1,    3,   1, 156, 0, 161,   2, 0, 0, 0000
0, 1,    3,   1, 156, 0, 161,   2, 0, 0, 0000
0, 1,    3,   1, 156, 0, 161,   2, 0, 0, 0000
0, 0,    3,   1, 156, 0, 161,   2, 0, 0, 0000
0, 0,    3,   2, 156, 0, 161,   2, 0, 0, 0000
0, 0,    3,   2, 156, 0, 161,   2, 0, 0, 0000
0, 0,    3,   2, 156, 0, 161,   2, 0, 0, 0000
0, 0,    3,   2, 156, 0, 161,   2, 0, 0, 0000
0, 1,    3,   2, 156, 0, 161,   2, 0, 0, 0000
0, 1,    3,   2, 156, 0, 161,   2, 0, 0, 0000
0, 1,    3,   2, 156, 0, 161,   2, 0, 0, 0000
0, 1,    3,   2, 156, 0, 161,   2, 0, 0, 0000
0, 1,    3,   2, 156, 0, 161,   2, 0, 0, 0000
0, 0,    3,   2, 156, 0, 161,   2, 0, 0, 0000
0, 0,    3,   3, 156, 1, 161,   2, 0, 0, 0000
0, 0,    3,   3, 156, 1, 161,   2, 0, 0, 0000
0, 0,    3,   3, 156, 1, 161,   2, 0, 0, 0000
0, 0,    3,   3, 156, 1, 161,   2, 0, 0, 0000
0, 1,    3,   3, 156, 1, 161,   2, 0, 0, 0000
0, 1,    3,   3, 156, 1, 161,   2, 0, 0, 0000
0, 1,    3,   3, 156, 1, 161,   2, 0, 0, 0000
0, 1,    3,   3, 156, 1, 161,   2, 0, 0, 0000
0, 1,    3,   3, 156, 1, 161,   2, 0, 0, 0000
0, 0,    3,   3, 156, 1, 161,   2, 0, 0, 0000
0, 0,    3,   4, 156, 1, 161,   2, 0, 0, 0000
0, 0,    3,   4, 156, 1, 161,   2, 0, 0, 0000
0, 0,    3,   4, 156, 1, 161,   2, 0, 0, 0000
0, 0,    3,   4, 156, 1, 161,   2, 0, 0, 0000
0, 1,    3,   4, 156, 1, 161,   2, 0, 0, 0000
0, 1,    3,   4, 156, 1, 161,   2, 0, 0, 0000
0, 1,    3,   4, 156, 1, 161,   2, 0, 0, 0000
0, 1,    3,   4, 156, 1, 161,   2, 0, 0, 0000
0, 1,    3,   4, 156, 1, 161,   2, 0, 0, 0000
0, 0,    3,   4, 156, 1, 161,   2, 0, 0, 0000
0, 0,    3,   5, 156, 1, 161,   2, 0, 0, 0000
0, 0,    3,   5, 156, 1, 161,   2, 0, 0, 0000
0, 0,    3,   5, 156, 1, 161,   2, 0, 0, 0000
0, 0,    3,   5, 156, 1, 161,   2, 0, 0, 0000
0, 1,    3,   5, 156, 1, 161,   2, 0, 0, 0000
0, 1,    3,   5, 156, 1, 161,   2, 0, 0, 0000
0, 1,    3,   5, 156, 1, 161,   2, 0, 0, 0000
0, 1,    3,   5, 156, 1, 161,   2, 0, 0, 0000
0, 1,    3,   5, 156, 1, 161,   2, 0, 0, 0000
0, 0,    3,   5, 156, 1, 161,   2, 0, 0, 0000
0, 0,    3,   6, 156, 0, 161,   2, 0, 0, 0000
0, 0,    3,   6, 156, 0, 161,   2, 0, 0, 0000
0, 0,    3,   6, 156, 0, 161,   2, 0, 0, 0000
0, 0,    3,   6, 156, 0, 161,   2, 0, 0, 0000
0, 1,    3,   6, 156, 0, 161,   2, 0, 0, 0000
0, 1,    3,   6, 156, 0, 161,   2, 0, 0, 0000
0, 1,    3,   6, 156, 0, 161,   2, 0, 0, 0000
0, 1,    3,   6, 156, 0, 161,   2, 0, 0, 0000
0, 1,    3,   6, 156, 0, 161,   2, 0, 0, 0000
0, 0,    3,   6, 156, 0, 161,   2, 0, 0, 0000
0, 0,    3,   7, 156, 0, 161,   2, 0, 0, 0000
0, 0,    3,   7, 156, 0, 161,   2, 0, 0, 0000
0, 0,    3,   7, 156, 0, 161,   2, 0, 0, 0000
0, 0,    3,   7, 156, 0, 161,   2, 0, 0, 0000
0, 1,    3,   7, 156, 0, 161,   2, 0, 0, 0000
0, 1,    3,   7, 156, 0, 161,   2, 0, 0, 0000
0, 1,    3,   7, 156, 0, 161,   2, 0, 0, 0000
0, 1,    3,   7, 156, 0, 161,   2, 0, 0, 0000
0, 1,    3,   7, 156, 0, 161,   2, 0, 0, 0000
0, 0,    3,   7, 156, 0, 161,   2, 0, 0, 0000
0, 0,    4,   0,  15, 0, 161,   2, 0, 0, 0000
0, 0,    4,   0,  15, 0, 161,   2, 0, 0, 0000
0, 0,    4,   0,  15, 0, 161,   2, 0, 0, 0000
0, 0,    4,   0,  15, 0, 161,   2, 0, 0, 0000
0, 1,    4,   0,  15, 0, 161,   2, 0, 0, 0000
0, 1,    4,   0,  15, 0, 156,   2, 1, 0, 0000
0, 1,    4,   0,  15, 0, 156,   2, 1, 0, 0000
0, 1,    4,   0,  15, 0, 156,   2, 1, 0, 0000
0, 1,    4,   0,  15, 0, 156,   2, 1, 0, 0000
0, 0,    4,   0,  15, 0, 156,   2, 1, 0, 0000
0, 0,    4,   1,  15, 0, 156,   2, 1, 0, 0000
0, 0,    4,   1,  15, 0, 156,   2, 1, 0, 0000
0, 0,    4,   1,  15, 0, 156,   2, 1, 0, 0000
0, 0,    4,   1,  15, 0, 156,   2, 1, 0, 0000
0, 1,    4,   1,  15, 0, 156,   2, 1, 0, 0000
0, 1,    4,   1,  15, 0, 156,   3, 0, 0, 0000
0, 1,    4,   1,  15, 0, 156,   3, 0, 0, 0000
0, 1,    4,   1,  15, 0, 156,   3, 0, 0, 0000
0, 1,    4,   1,  15, 0, 156,   3, 0, 0, 0000
0, 0,    4,   1,  15, 0, 156,   3, 0, 0, 0000
0, 0,    4,   2,  15, 0, 156,   3, 0, 0, 0000
0, 0,    4,   2,  15, 0, 156,   3, 0, 0, 0000
0, 0,    4,   2,  15, 0, 156,   3, 0, 0, 0000
0, 0,    4,   2,  15, 0, 156,   3, 0, 0, 0000
0, 1,    4,   2,  15, 0, 156,   3, 0, 0, 0000
0, 1,    4,   2,  15, 0, 156,   3, 0, 0, 0000
0, 1,    4,   2,  15, 0, 156,   3, 0, 0, 0000
0, 1,    4,   2,  15, 0, 156,   3, 0, 0, 0000
0, 1,    4,   2,  15, 0, 156,   3, 0, 0, 0000
0, 0,    4,   2,  15, 0, 156,   3, 0, 0, 0000
0, 0,    4,   3,  15, 0, 156,   3, 0, 0, 0000
0, 0,    4,   3,  15, 0, 156,   3, 0, 0, 0000
0, 0,    4,   3,  15, 0, 156,   3, 0, 0, 0000
0, 0,    4,   3,  15, 0, 156,   3, 0, 0, 0000
0, 1,    4,   3,  15, 0, 156,   3, 0, 0, 0000
0, 1,    4,   3,  15, 0, 156,   3, 0, 0, 0000
0, 1,    4,   3,  15, 0, 156,   3, 0, 0, 0000
0, 1,    4,   3,  15, 0, 156,   3, 0, 0, 0000
0, 1,    4,   3,  15, 0, 156,   3, 0, 0, 0000
0, 0,    4,   3,  15, 0, 156,   3, 0, 0, 0000
0, 0,    4,   4,  15, 1, 156,   3, 0, 0, 0000
0, 0,    4,   4,  15, 1, 156,   3, 0, 0, 0000
0, 0,    4,   4,  15, 1, 156,   3, 0, 0, 0000
0, 0,    4,   4,  15, 1, 156,   3, 0, 0, 0000
0, 1,    4,   4,  15, 1, 156,   3, 0, 0, 0000
0, 1,    4,   4,  15, 1, 156,   3, 0, 0, 0000
0, 1,    4,   4,  15, 1, 156,   3, 0, 0, 0000
0, 1,    4,   4,  15, 1, 156,   3, 0, 0, 0000
0, 1,    4,   4,  15, 1, 156,   3, 0, 0, 0000
0, 0,    4,   4,  15, 1, 156,   3, 0, 0, 0000
0, 0,    4,   5,  15, 1, 156,   3, 0, 0, 0000
0, 0,    4,   5,  15, 1, 156,   3, 0, 0, 0000
0, 0,    4,   5,  15, 1, 156,   3, 0, 0, 0000
0, 0,    4,   5,  15, 1, 156,   3, 0, 0, 0000
0, 1,    4,   5,  15, 1, 156,   3, 0, 0, 0000
0, 1,    4,   5,  15, 1, 156,   3, 0, 0, 0000
0, 1,    4,   5,  15, 1, 156,   3, 0, 0, 0000
0, 1,    4,   5,  15, 1, 156,   3, 0, 0, 0000
0, 1,    4,   5,  15, 1, 156,   3, 0, 0, 0000
0, 0,    4,   5,  15, 1, 156,   3, 0, 0, 0000
0, 0,    4,   6,  15, 1, 156,   3, 0, 0, 0000
0, 0,    4,   6,  15, 1, 156,   3, 0, 0, 0000
0, 0,    4,   6,  15, 1, 156,   3, 0, 0, 0000
0, 0,    4,   6,  15, 1, 156,   3, 0, 0, 0000
0, 1,    4,   6,  15, 1, 156,   3, 0, 0, 0000
0, 1,    4,   6,  15, 1, 156,   3, 0, 0, 0000
0, 1,    4,   6,  15, 1, 156,   3, 0, 0, 0000
0, 1,    4,   6,  15, 1, 156,   3, 0, 0, 0000
0, 1,    4,   6,  15, 1, 156,   3, 0, 0, 0000
0, 0,    4,   6,  15, 1, 156,   3, 0, 0, 0000
0, 0,    4,   7,  15, 1, 156,   3, 0, 0, 0000
0, 0,    4,   7,  15, 1, 156,   3, 0, 0, 0000
0, 0,    4,   7,  15, 1, 156,   3, 0, 0, 0000
0, 0,    4,   7,  15, 1, 156,   3, 0, 0, 0000
0, 1,    4,   7,  15, 1, 156,   3, 0, 0, 0000
0, 1,    4,   7,  15, 1, 156,   3, 0, 0, 0000
0, 1,    4,   7,  15, 1, 156,   3, 0, 0, 0000
0, 1,    4,   7,  15, 1, 156,   3, 0, 0, 0000
0, 1,    4,   7,  15, 1, 156,   3, 0, 0, 0000
0, 0,    4,   7,  15, 1, 156,   3, 0, 0, 0000
0, 0,    5,   0, 100, 0, 156,   3, 0, 0, 0000
0, 0,    5,   0, 100, 0, 156,   3, 0, 0, 0000
0, 0,    5,   0, 100, 0, 156,   3, 0, 0, 0000
